SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
105045,0,Cash loans,F,N,Y,0,89227.49577103235,314634.10531981825,22479.34869104064,Commercial associate,Higher education,Widow,House / apartment,0.0169261291974189,-17032,-1288,-1778,-1442,2,2,0.8177656011355066,0.4138927023125874,
105046,0,Cash loans,M,N,Y,0,396862.8863852362,1860508.7942750077,85225.30918053491,Working,Higher education,Married,House / apartment,0.0694377074121724,-19715,-477,-8813,-86,2,2,0.4708385952597781,0.4992110252334943,0.2574212314584311
105047,0,Cash loans,F,N,N,0,139508.38926952987,491905.73279089207,28030.959931122117,Working,Secondary / secondary special,Married,House / apartment,0.0458321304092157,-17148,-8348,-14475,-2226,2,2,,0.6882819004587536,0.0885617936949697
105048,0,Cash loans,F,N,Y,0,289554.08474555344,1127229.9818141756,48081.11446164946,Working,Secondary / secondary special,Separated,House / apartment,0.0012398373598779,-13922,-3295,-3545,-1186,2,2,,0.5790293959833364,0.2059204227573869
105049,0,Cash loans,F,N,Y,0,150551.41160917544,694676.0393795732,31385.692923152197,Commercial associate,Higher education,Married,House / apartment,0.0186730398176892,-15605,-10238,-15460,-2911,2,2,,0.5691777226587149,0.2709728210721092
105050,0,Cash loans,M,N,Y,0,157428.17312319705,524764.5257054775,13638.790910355954,Working,Secondary / secondary special,Married,House / apartment,0.0567677609901236,-17987,-10483,-1904,-1004,2,2,0.5999327503434098,0.326225812050133,
105051,0,Cash loans,F,Y,Y,0,129222.63727200912,591675.0993881165,28239.42209121287,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0125658736642815,-8644,-9822,-9627,-75,2,2,0.6901657567660612,0.4611579453127992,0.55798493284562
105052,0,Cash loans,M,Y,Y,1,119192.34222295068,366016.27979976666,19305.9735596636,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.0415023420381095,-15650,-1026,-3328,-337,1,1,0.4282425243398065,0.5281528173563388,0.4790818862067087
105053,0,Cash loans,F,N,N,0,128420.34600030852,468672.71082963736,28231.10566337711,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0438966942558092,-14921,-10793,-12469,-214,2,2,0.3777571077552564,0.3347751378156153,0.698439084819179
105054,0,Cash loans,F,N,Y,0,95923.59257053764,291073.956151559,16143.339400082114,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0102963291291072,-13722,365243,-4282,-5305,1,1,0.5423250521353803,0.6647694292584555,
105055,0,Cash loans,M,N,Y,0,132517.53123099523,492737.9963912954,24904.227386552164,Working,Secondary / secondary special,Married,House / apartment,0.0474828974062354,-21037,-2447,-16200,-311,2,2,0.2503894939234817,0.6640095708020508,0.4392046247403162
105056,0,Cash loans,M,N,Y,0,59169.06550682833,333454.4397970741,21318.067012107625,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0086236945226847,-18128,-9440,-14844,-4768,1,1,,0.8940656105304097,0.6362859074627472
105057,0,Cash loans,F,N,Y,0,145324.25396820751,786836.2022529329,46073.25359868931,Working,Secondary / secondary special,Single / not married,House / apartment,0.0296993285542813,-24257,-10479,-3258,-1708,2,2,,0.4141547442368191,
105058,0,Cash loans,F,N,N,0,72953.97116958661,218252.7463208449,16158.785150149712,Working,Secondary / secondary special,Married,House / apartment,0.0278553714072969,-12453,-6953,-16073,-1217,2,2,,0.7365559241942103,0.3524746041760454
105059,0,Cash loans,M,Y,Y,0,139694.8268294099,714379.574768679,46138.62963651744,Working,Secondary / secondary special,Married,House / apartment,0.0170228119292969,-13631,-3251,-1298,-816,2,2,0.4678814425392005,0.252769515701466,0.5315950769981453
105060,0,Cash loans,M,N,Y,0,156448.01979467215,381651.1389582126,16414.10420209948,Commercial associate,Higher education,Married,House / apartment,0.005066907400054,-15947,-9136,-13823,-2382,2,2,0.3138462213041185,0.5083249067021045,0.4935890511906268
105061,1,Revolving loans,F,N,Y,0,270637.23557228845,872967.327651947,50043.04388554107,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0152822539427635,-9002,-5256,-3642,-2905,2,2,0.435989389589956,0.383777426951753,0.2002065337792007
105062,0,Revolving loans,F,Y,N,0,156120.7790279837,669088.2790601744,26118.74846955407,Working,Secondary / secondary special,Widow,House / apartment,0.0367552552635147,-12904,-2269,-6081,-1077,3,3,0.2783230423111184,0.7799996709096144,0.6643175846703304
105063,0,Cash loans,M,Y,Y,1,116637.19792775429,733929.4308912363,30466.330119551458,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0399195310967479,-9349,365243,-10270,-3945,2,2,,0.4087101472892851,0.5348692423266539
105064,0,Cash loans,M,N,N,0,97301.2044936092,456402.3359628304,22752.32374201793,Working,Secondary / secondary special,Married,House / apartment,0.0020380941970377,-9985,-2903,-15471,-2307,3,3,0.4903884353499567,0.4591173095727972,
105065,0,Cash loans,M,N,Y,0,190643.59268311027,811247.9455406001,38169.03160575744,Working,Secondary / secondary special,Married,House / apartment,0.0584182042022158,-19011,-2284,-4200,-5475,2,2,0.2740360758253829,0.3373552980137748,0.6889041895376008
105066,0,Cash loans,F,Y,N,1,126809.25115176124,635653.754748928,35309.60561743956,Working,Secondary / secondary special,Single / not married,House / apartment,0.0613197700176526,-20133,-9375,-11446,-4704,2,2,0.1995784868546922,0.5135818278433155,0.3672984871731792
105067,0,Cash loans,F,Y,Y,0,91472.86084783092,444665.6698217811,24519.440084953367,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0400582441079426,-8778,-8232,-7950,-822,2,2,0.3675305734352765,0.6017717513862426,
105068,0,Cash loans,F,N,Y,1,143873.95293576445,804662.4615184282,48114.97617192867,Working,Secondary / secondary special,Single / not married,House / apartment,0.0686785402369855,-10327,-4177,-12666,-1187,2,2,0.6304037518050761,0.6768667133899559,0.3510699895268617
105069,1,Revolving loans,F,N,Y,0,52655.63024909834,249587.8801493291,15194.869347560929,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0698294802989687,-18839,-2137,-16251,-3418,2,2,,0.3895714624097462,0.3845638818556817
105070,0,Cash loans,F,N,Y,1,138690.31927091506,756878.2583158787,40194.17344659471,Working,Incomplete higher,Single / not married,House / apartment,0.0064896948058207,-22858,-4896,-15564,-3893,2,2,0.510750227826504,0.5130470095153467,0.4671091739459873
105071,0,Cash loans,F,N,Y,0,90199.99770849716,407684.54122708994,14702.531108918098,Working,Incomplete higher,Married,House / apartment,0.0673957884203079,-9529,-3399,-5862,-3936,2,2,0.4778173175559903,0.6008353937241383,
105072,0,Cash loans,F,N,N,0,113190.34258771458,619980.1509006498,29730.6052610694,Working,Higher education,Single / not married,House / apartment,0.0313950600571247,-13137,-2363,-5962,-4665,2,2,0.5284625001452624,0.8561305990115496,0.2879492189213686
105073,0,Cash loans,F,N,Y,0,361167.42993249954,1386108.125658254,73941.00316840167,Working,Secondary / secondary special,Married,House / apartment,0.0427793877686961,-20011,-10060,-1666,-1798,2,2,0.4984517986224389,0.4202672720747565,0.6158085869521186
105074,0,Cash loans,M,Y,N,0,104543.18718263129,538844.150398512,41632.20568241621,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0219044289368186,-17960,-1468,-14038,-1193,2,2,0.628873032012979,0.4650646705942509,0.4075171575836822
105075,1,Revolving loans,M,N,N,0,197781.48205439423,1055442.8326775816,48562.81765016456,Pensioner,Secondary / secondary special,Married,With parents,0.0179624475798464,-14933,365243,-4041,-1706,3,3,0.5113696384792126,0.4676962353545038,0.5178585032539784
105076,0,Cash loans,F,N,Y,0,225169.1025246587,936612.2736664216,52717.777621398425,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0606949953858382,-14343,-8244,-7313,-751,2,2,0.700874065300493,0.6203301481306724,0.1835015881695766
105077,0,Cash loans,F,N,N,0,204205.1646748287,819851.5510328414,41074.75806179041,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0487848197331974,-12551,-8492,-10606,-2664,1,1,0.3387751612116024,0.5729780139279915,
105078,0,Cash loans,F,N,N,0,160425.02419618858,765128.5056357963,38851.97401019734,State servant,Secondary / secondary special,Married,House / apartment,0.059146763771268,-18922,-7825,-15292,-2322,2,2,0.4807775625656906,0.4781198983432311,0.4596230828757591
105079,0,Cash loans,M,N,Y,0,76587.30370388892,387933.8613724019,15299.70643381373,Working,Secondary / secondary special,Married,House / apartment,0.0030240283309349,-9881,-6972,-780,-3208,2,2,0.6561411782908195,0.5766097194091067,0.0779755754691454
105080,0,Cash loans,F,N,Y,0,96252.09920335255,333048.264935333,14261.850691583955,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.0679787172753075,-14194,-7119,-8813,-3881,2,2,0.5094783993930347,0.5960882311823116,0.3708140513555414
105081,0,Cash loans,M,N,Y,0,74392.991899509,430469.385036702,21068.34501330348,Working,Secondary / secondary special,Married,House / apartment,0.0424749670983693,-24475,-7093,-12675,-4983,3,3,,0.3422084537891469,0.4650497669589792
105082,0,Cash loans,F,N,Y,1,111750.28270386648,439873.4172574153,26413.424974656336,Pensioner,Secondary / secondary special,Married,House / apartment,0.0469453776467843,-8542,365243,-15757,-1785,2,2,0.4299122351320362,0.6563260230889191,0.7120255669198918
105083,0,Cash loans,F,Y,Y,0,112402.34666841502,305339.8641630808,22809.674446907276,State servant,Higher education,Married,House / apartment,0.0070724896298966,-12258,-9877,-4503,-1381,2,2,0.811399916340398,0.4177651172161247,0.5089429084078974
105084,0,Cash loans,M,Y,N,0,84382.94339903726,427718.8452555944,18972.84731136548,Working,Higher education,Married,House / apartment,0.0310294323269159,-24772,-3430,-4454,-4232,2,2,0.4487855376137448,0.5931753128940491,
105085,0,Cash loans,F,N,Y,0,175198.8081712862,739981.9501207138,34239.54399677911,Pensioner,Lower secondary,Widow,House / apartment,0.0362177671840045,-19889,365243,-14312,-1643,3,3,0.6025613151848467,0.4122799459370129,0.3505469476890012
105086,0,Cash loans,F,N,Y,0,104118.69377458896,382218.1056901453,22874.927350522597,Working,Higher education,Civil marriage,Rented apartment,0.0610343006900752,-15066,-9174,-13508,-3150,2,2,0.7087354452551622,0.7462058585946559,0.4123684202309711
105087,0,Cash loans,F,Y,Y,0,111148.17543947336,432215.6651181219,20374.34744517281,Working,Incomplete higher,Married,House / apartment,0.0057561205082544,-15857,-1876,-485,-4603,2,2,,0.6090530825843304,0.3057537678014006
105088,0,Cash loans,F,N,Y,0,60813.79280427992,252250.14103850687,17964.917704952415,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0284035036009866,-15824,-929,-14629,-2671,2,2,0.6917944461266956,0.3378022940905938,0.4976547788654218
105089,0,Cash loans,F,Y,Y,2,137948.9241622798,425453.81310584286,24456.226638631302,Working,Secondary / secondary special,Single / not married,House / apartment,0.0299891290779059,-16950,-4817,-3364,-3871,2,2,,0.5974595740504084,0.3848782766204247
105090,0,Cash loans,F,N,Y,2,127120.25607234184,584071.2508528294,26246.801094994807,Pensioner,Secondary / secondary special,Married,House / apartment,0.0461399923800039,-19745,365243,-6970,-4007,2,2,0.5731885367423635,0.3495870173620445,0.3114936074217431
105091,0,Cash loans,M,N,Y,0,98741.61834155148,364186.6148512746,22827.943132631943,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0505167139511896,-7845,-1950,-4494,-4482,2,2,,0.7895914619502342,0.1192066278708395
105092,0,Cash loans,M,N,Y,0,161225.7094905345,827660.8748062375,43875.40706749086,Pensioner,Secondary / secondary special,Married,House / apartment,0.0421586697655383,-14435,365243,-13808,-1797,2,2,0.6960180945780616,0.2261802598776458,0.2176958001222109
105093,1,Cash loans,M,Y,Y,2,141412.0761746825,726511.4683764139,35196.75126104473,Working,Higher education,Married,House / apartment,0.0436192785825312,-20574,-3305,-15718,-1302,2,2,,0.5296560386333862,0.2746874880992828
105094,0,Cash loans,F,N,Y,1,178757.8172594089,489272.77930694574,26786.34912580841,Working,Incomplete higher,Married,House / apartment,0.0025403701532914,-17582,-7288,-10674,-2752,2,2,0.3268047802126057,0.3108950596457279,0.437329071109693
105095,0,Cash loans,F,Y,N,0,182833.0194098195,951165.1924535838,42606.13817940423,Pensioner,Secondary / secondary special,Married,House / apartment,0.029505826219822,-24794,365243,-710,-4978,1,1,0.3594028978079405,0.6473505054035278,0.51796131544318
105096,0,Cash loans,F,Y,Y,0,190523.104732216,761336.8373721542,36041.01964973299,State servant,Higher education,Married,House / apartment,0.0262872083676523,-10787,-10823,-10566,-10,2,2,0.536514884982935,0.7423085174723084,0.514011084989163
105097,0,Cash loans,F,N,N,0,306921.6583010453,1087693.000662737,58321.23954869797,Working,Secondary / secondary special,Married,House / apartment,0.0292089625135398,-14750,-5599,-12538,-118,2,2,0.7473245810771231,0.7200280745376644,0.4935315500773815
105098,0,Cash loans,F,N,Y,0,142101.81308473216,478726.9484198827,22585.77948629303,Pensioner,Secondary / secondary special,Married,House / apartment,0.0428519310280488,-23350,365243,-13108,-3882,2,2,,0.5237701657898572,0.5434286683024011
105099,0,Cash loans,M,N,N,0,83030.76309116723,362836.0284004012,20396.273205273108,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0673246999997747,-16969,-9878,-3520,-2141,2,2,0.7416643504647273,0.5411344816330933,0.4380733053143686
105100,0,Cash loans,F,N,Y,0,107476.20450783252,263367.6937519889,5893.31801337741,Pensioner,Secondary / secondary special,Married,House / apartment,0.0363351944043408,-20289,365243,-14739,-3958,2,2,0.3581685148671136,0.4732959056510755,
105101,0,Cash loans,M,Y,Y,0,108920.84436818774,578340.2797974991,28610.10265464757,Working,Secondary / secondary special,Widow,House / apartment,0.0187583265612709,-14135,-4706,-3885,-4571,1,1,0.5512984817064036,0.3486176512313579,0.5695143971854346
105102,0,Cash loans,F,N,N,0,84127.85403204383,267506.5512746145,14594.069372292472,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0119576836384879,-18890,-4473,-12833,-1719,2,2,0.5223514681713637,0.5278621496338971,0.4910191215477088
105103,0,Cash loans,F,N,Y,0,37923.51869436461,133061.6938308709,3545.2093385476423,Working,Secondary / secondary special,Separated,House / apartment,0.0212938728778528,-11112,-9723,-14077,-3658,2,2,0.3993714538901542,0.2732885660556727,0.5858818805794053
105104,0,Cash loans,F,N,N,2,149583.78011319533,650720.9310786289,33096.82456701086,Working,Higher education,Single / not married,House / apartment,0.0515957724704845,-14586,-3505,-13108,-3047,3,3,0.4269503686399442,0.3780683699418428,0.3732400741586493
105105,0,Cash loans,F,Y,Y,1,135514.41872526487,647737.8896225399,33505.68267834,Working,Secondary / secondary special,Separated,House / apartment,0.0069179894882668,-10453,-4942,-11258,-3961,2,2,0.5959208832214629,0.4289591864686526,0.3507970665859337
105106,0,Cash loans,F,N,Y,0,346955.95125122013,1301538.3464219405,59946.70136569088,Working,Incomplete higher,Married,House / apartment,0.0275918463833912,-14320,-577,-13664,-204,2,2,,0.6253069363618444,0.4631854016852694
105107,0,Cash loans,M,Y,Y,0,336113.93263521505,1896262.9592293857,80637.19536285134,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0454149626084301,-10820,365243,-13702,-3954,1,1,0.3495964673729802,0.82064147427679,
105108,0,Cash loans,M,Y,Y,0,187196.15093629868,870150.501369288,38966.027167840046,Commercial associate,Higher education,Single / not married,House / apartment,0.032522493581423,-12576,-10363,-6733,-2641,2,2,,0.8281608360727023,0.5615024463699013
105109,0,Cash loans,F,Y,Y,0,176546.64357652477,935308.830706104,36238.29083016406,Working,Higher education,Widow,House / apartment,0.0203032039693126,-13311,-4209,-4330,-4399,2,2,0.4888161201355323,0.6883602272099145,0.5391057977287849
105110,0,Revolving loans,F,N,Y,0,88007.95742354356,233876.1147388797,15324.084191110673,Pensioner,Higher education,Married,House / apartment,0.0014284928747425,-21005,365243,-10904,-122,2,2,0.468043195698424,0.6857006392412153,0.1656939852730589
105111,1,Revolving loans,M,N,N,1,146431.99509092985,605580.8140014362,35941.18704358159,State servant,Secondary / secondary special,Married,House / apartment,0.0412344230722961,-20657,-5986,-12154,-4759,3,3,0.2989436580592892,0.682700676734358,0.4911141055809834
105112,0,Cash loans,M,N,N,0,125709.98330062086,694367.9256809867,28852.708560517807,Working,Secondary / secondary special,Married,House / apartment,0.0319563556607064,-22584,-6579,-14571,-1547,1,1,0.3493321168500909,0.7354451801023143,
105113,0,Cash loans,F,N,Y,0,143327.47619681593,750013.9571552458,32185.555258869,State servant,Incomplete higher,Separated,House / apartment,0.0227012105965892,-10832,-6004,-11364,-1570,2,2,,0.5652186394975054,0.6114656036577166
